Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
38071,27,Female,11,Education,4751,Excellent,Very High,Average,1,No,68,Master’s Degree,Single,1,Senior,Large,24,No,No,No,Good,Medium,Stayed
9468,30,Male,13,Healthcare,8068,Good,Medium,High,1,Yes,99,Associate Degree,Divorced,2,Mid,Small,49,No,No,No,Poor,Low,Left
64871,29,Female,8,Finance,7516,Good,High,Average,0,Yes,45,Bachelor’s Degree,Single,1,Mid,Medium,60,No,No,Yes,Good,Medium,Left
6062,23,Male,14,Healthcare,7148,Good,High,Average,2,No,23,High School,Married,1,Senior,Large,82,No,No,Yes,Good,Low,Stayed
19152,40,Female,3,Technology,9498,Excellent,High,High,1,No,7,Associate Degree,Single,5,Entry,Medium,71,Yes,No,No,Poor,Very High,Stayed
34952,37,Female,20,Education,4527,Good,High,Average,0,No,23,Bachelor’s Degree,Single,1,Mid,Small,22,No,No,No,Poor,Medium,Left
24187,30,Male,11,Finance,9494,Excellent,High,Below Average,0,Yes,7,High School,Married,0,Mid,Medium,87,No,No,No,Good,Very High,Stayed
37742,59,Female,49,Technology,9787,Good,High,Average,0,No,94,Associate Degree,Single,1,Mid,Medium,71,No,No,No,Good,Low,Left
15515,30,Female,6,Healthcare,7183,Poor,Medium,Average,0,Yes,49,Associate Degree,Married,1,Entry,Medium,64,Yes,No,No,Good,Low,Left
2910,34,Male,20,Technology,8938,Good,High,Average,1,No,16,Associate Degree,Single,0,Mid,Medium,49,Yes,No,No,Fair,Medium,Stayed
51343,21,Male,6,Media,6397,Excellent,High,Below Average,0,Yes,52,High School,Married,0,Mid,Medium,75,No,No,No,Good,Medium,Stayed
15177,53,Female,16,Technology,12362,Excellent,High,High,1,Yes,74,Bachelor’s Degree,Divorced,2,Entry,Large,26,No,No,No,Good,High,Left
11307,44,Female,1,Education,5023,Fair,Low,High,1,No,42,Associate Degree,Single,3,Entry,Medium,26,Yes,No,Yes,Good,Low,Left
36386,55,Male,6,Technology,9149,Excellent,High,Average,1,No,71,High School,Divorced,4,Senior,Medium,12,Yes,No,No,Fair,Low,Stayed
25577,48,Male,1,Healthcare,8283,Fair,Very High,Average,0,No,96,Bachelor’s Degree,Single,4,Mid,Large,49,No,No,No,Good,High,Left
12256,41,Male,4,Education,5322,Good,High,Average,0,No,48,High School,Single,1,Entry,Small,37,No,No,Yes,Excellent,Low,Left
50113,18,Male,1,Healthcare,8047,Good,Low,Below Average,0,No,70,Associate Degree,Single,2,Mid,Medium,36,Yes,No,No,Good,High,Left
51521,29,Female,18,Healthcare,6741,Poor,Low,Average,1,Yes,13,Bachelor’s Degree,Single,1,Senior,Large,87,No,No,No,Poor,Low,Stayed
38028,43,Female,24,Technology,7083,Excellent,Very High,Below Average,0,No,57,Bachelor’s Degree,Divorced,0,Entry,Small,93,Yes,No,No,Poor,High,Left
50964,46,Female,1,Media,6935,Poor,Very High,Average,1,No,9,High School,Married,2,Senior,Small,4,Yes,No,Yes,Good,High,Stayed
42182,22,Male,10,Finance,7574,Poor,High,Average,0,No,38,Associate Degree,Single,3,Entry,Medium,34,No,No,Yes,Good,High,Left
50117,18,Male,8,Finance,10046,Good,High,Low,1,No,80,Master’s Degree,Married,1,Senior,Medium,61,No,No,No,Good,Medium,Stayed
73624,21,Male,9,Education,3744,Fair,High,Average,0,No,20,Associate Degree,Single,2,Entry,Large,81,Yes,No,No,Good,Medium,Left
7278,53,Female,34,Technology,9519,Good,High,Average,4,No,40,Master’s Degree,Married,1,Mid,Medium,110,No,No,Yes,Fair,Low,Stayed
16649,25,Female,5,Education,4238,Good,High,Low,3,No,7,Bachelor’s Degree,Single,0,Mid,Small,33,Yes,No,No,Good,Low,Stayed
48766,23,Male,3,Finance,8812,Excellent,High,Average,0,Yes,50,Bachelor’s Degree,Married,1,Senior,Medium,63,No,No,No,Poor,Medium,Stayed
18597,53,Female,2,Education,3038,Poor,High,Below Average,0,No,61,Bachelor’s Degree,Single,4,Senior,Small,13,No,No,No,Poor,Very High,Left
69219,40,Male,30,Healthcare,9714,Good,Very High,Average,2,No,9,Associate Degree,Divorced,1,Mid,Medium,100,No,No,No,Good,Low,Stayed
37246,20,Female,3,Technology,13126,Fair,Medium,Below Average,1,No,51,Bachelor’s Degree,Married,4,Entry,Medium,48,No,No,No,Good,High,Left
71417,56,Female,22,Media,6245,Fair,Medium,Average,1,No,91,Bachelor’s Degree,Single,2,Mid,Medium,98,Yes,No,No,Good,High,Left
29332,55,Male,4,Technology,10150,Excellent,High,Below Average,2,Yes,9,High School,Single,5,Senior,Medium,5,No,No,No,Good,Low,Stayed
10567,25,Male,3,Technology,10974,Good,Very High,Below Average,0,No,93,High School,Single,0,Senior,Small,47,No,No,No,Good,Low,Stayed
45403,56,Male,23,Media,7066,Good,High,High,1,No,89,Bachelor’s Degree,Divorced,1,Mid,Medium,79,No,No,No,Excellent,Low,Left
50971,34,Male,10,Media,6347,Excellent,High,High,0,No,48,Bachelor’s Degree,Single,4,Entry,Medium,70,Yes,No,Yes,Poor,Medium,Stayed
30051,40,Male,24,Technology,9524,Good,Medium,Below Average,0,No,29,Bachelor’s Degree,Single,3,Senior,Small,96,No,No,No,Fair,Medium,Stayed
65674,42,Male,25,Healthcare,8808,Fair,High,Average,2,Yes,99,High School,Married,3,Senior,Medium,28,No,No,No,Good,Low,Stayed
15855,38,Male,21,Media,6240,Fair,High,Average,3,Yes,7,Associate Degree,Single,3,Mid,Medium,37,No,No,No,Good,High,Stayed
27091,55,Female,33,Finance,6931,Good,High,Average,1,No,28,Bachelor’s Degree,Single,0,Mid,Large,108,No,No,No,Good,High,Stayed
8818,50,Male,38,Education,4930,Good,High,Average,1,No,3,Associate Degree,Single,3,Mid,Medium,54,No,No,No,Good,High,Stayed
453,29,Female,4,Finance,11444,Fair,Very High,Average,0,Yes,69,High School,Single,1,Senior,Medium,35,No,No,No,Good,Medium,Left
45828,50,Female,22,Healthcare,7508,Good,Medium,Average,0,No,31,Associate Degree,Married,0,Senior,Medium,38,No,No,No,Fair,Medium,Stayed
20507,35,Female,19,Healthcare,9520,Excellent,Low,Average,1,No,36,Bachelor’s Degree,Single,2,Entry,Medium,70,No,No,Yes,Fair,Low,Left
50075,41,Male,24,Education,3876,Excellent,Low,High,3,Yes,14,High School,Divorced,4,Mid,Large,76,No,No,No,Good,Medium,Stayed
64610,36,Male,22,Healthcare,8287,Excellent,Very High,Average,2,No,77,High School,Married,2,Mid,Large,58,No,No,No,Good,Low,Stayed
56217,45,Female,21,Technology,8600,Good,High,Below Average,0,No,16,Bachelor’s Degree,Single,1,Mid,Small,54,No,No,No,Good,Very High,Left
18479,38,Male,2,Finance,6690,Fair,Low,Below Average,0,Yes,30,Associate Degree,Married,0,Mid,Large,58,Yes,No,No,Good,Medium,Stayed
29013,38,Female,14,Finance,11411,Excellent,Medium,Average,0,No,8,Associate Degree,Single,1,Mid,Medium,92,No,No,No,Good,Low,Left
21863,21,Female,12,Finance,11217,Poor,Very High,Average,2,Yes,90,High School,Single,1,Entry,Medium,77,No,No,No,Poor,Low,Left
47127,58,Female,7,Healthcare,7307,Good,Medium,High,0,No,88,Master’s Degree,Divorced,0,Senior,Small,49,No,No,Yes,Good,Medium,Stayed
26699,39,Female,28,Media,6381,Good,High,Below Average,2,No,30,Bachelor’s Degree,Married,0,Mid,Medium,53,Yes,No,No,Good,Medium,Stayed
29154,38,Female,21,Technology,7988,Good,Very High,High,1,Yes,79,High School,Single,0,Mid,Large,85,No,No,No,Fair,Medium,Left
42366,44,Male,18,Technology,9541,Fair,High,Average,0,Yes,11,Master’s Degree,Married,1,Mid,Medium,81,No,No,Yes,Fair,Medium,Left
12540,30,Female,3,Technology,10202,Good,Medium,Average,0,No,81,Bachelor’s Degree,Divorced,4,Mid,Small,52,No,No,Yes,Good,Medium,Stayed
42276,42,Male,23,Finance,11832,Good,Very High,High,0,No,78,Master’s Degree,Married,0,Mid,Large,39,No,Yes,No,Poor,Low,Left
23518,21,Female,4,Finance,10464,Excellent,Low,High,1,Yes,38,Bachelor’s Degree,Married,5,Mid,Medium,26,No,No,No,Good,Medium,Left
48967,45,Male,3,Education,4658,Poor,High,Below Average,0,Yes,52,High School,Single,4,Entry,Medium,49,Yes,No,Yes,Fair,Very High,Left
30199,49,Male,28,Technology,11304,Fair,Medium,Average,3,Yes,48,Associate Degree,Married,2,Mid,Medium,72,No,No,No,Excellent,Medium,Stayed
29083,59,Male,40,Healthcare,7584,Fair,High,Average,1,Yes,16,Associate Degree,Divorced,1,Mid,Medium,111,No,No,Yes,Good,Low,Stayed
29028,37,Female,27,Technology,10119,Poor,Medium,Average,1,Yes,78,Bachelor’s Degree,Single,1,Senior,Medium,68,Yes,No,No,Poor,High,Stayed
68537,58,Male,50,Education,4235,Poor,High,Average,0,Yes,53,Associate Degree,Single,2,Mid,Medium,115,Yes,Yes,Yes,Good,High,Left
52277,28,Male,10,Healthcare,8757,Good,High,High,3,No,22,Associate Degree,Married,2,Entry,Medium,11,Yes,No,No,Fair,High,Stayed
35308,51,Male,9,Healthcare,8876,Excellent,High,High,1,Yes,38,High School,Married,0,Entry,Medium,86,No,No,No,Excellent,Low,Stayed
13718,57,Male,4,Healthcare,8172,Fair,Medium,High,0,No,49,Bachelor’s Degree,Married,3,Senior,Medium,52,No,No,No,Poor,High,Stayed
25627,55,Female,40,Technology,10704,Poor,High,Average,1,No,7,PhD,Divorced,1,Entry,Medium,111,Yes,No,No,Good,High,Stayed
44034,26,Female,7,Technology,9797,Excellent,Very High,Average,1,No,64,Bachelor’s Degree,Single,2,Mid,Large,41,No,No,No,Good,Very High,Left
32187,42,Female,21,Education,3698,Fair,High,Average,0,No,23,High School,Single,1,Entry,Medium,60,No,No,No,Good,High,Left
22528,30,Female,11,Technology,8109,Good,Very High,Average,0,Yes,50,Bachelor’s Degree,Married,0,Mid,Small,57,No,No,No,Good,Low,Left
54409,24,Male,10,Technology,7880,Fair,High,Below Average,2,Yes,2,Associate Degree,Married,1,Senior,Small,39,No,No,No,Fair,Medium,Stayed
45738,39,Male,2,Media,6163,Excellent,Medium,Average,0,No,15,Associate Degree,Married,0,Mid,Large,74,No,No,No,Good,Low,Stayed
8257,37,Female,24,Education,4041,Fair,High,Low,2,No,47,High School,Married,3,Entry,Medium,89,No,No,No,Poor,Very High,Left
8170,44,Male,22,Education,3875,Fair,High,Average,1,No,45,PhD,Divorced,1,Entry,Small,60,No,No,No,Poor,High,Stayed
54279,35,Female,11,Technology,10680,Excellent,Low,High,2,No,26,Bachelor’s Degree,Married,0,Senior,Medium,32,Yes,No,No,Good,Medium,Stayed
51827,45,Female,13,Healthcare,7962,Poor,Low,Average,2,Yes,37,Bachelor’s Degree,Married,2,Mid,Small,18,No,No,No,Good,Medium,Left
16424,21,Female,5,Media,5642,Fair,High,High,2,No,46,Bachelor’s Degree,Single,0,Senior,Large,66,No,No,No,Good,Low,Left
40120,25,Male,16,Finance,8024,Excellent,Very High,Average,1,Yes,89,PhD,Married,2,Mid,Large,21,No,Yes,Yes,Good,High,Stayed
70755,41,Female,18,Finance,10901,Poor,Very High,Average,2,Yes,72,PhD,Divorced,1,Senior,Large,78,No,No,No,Good,Medium,Stayed
3396,51,Male,15,Finance,12472,Fair,Very High,Below Average,2,Yes,44,Bachelor’s Degree,Married,3,Senior,Medium,19,No,No,No,Fair,High,Stayed
10280,20,Male,3,Finance,10343,Excellent,High,Average,1,No,17,Bachelor’s Degree,Married,1,Mid,Medium,57,No,No,No,Good,Medium,Stayed
29415,31,Male,3,Finance,9006,Good,High,Average,0,No,15,High School,Married,1,Entry,Small,28,No,No,No,Good,Low,Left
73127,20,Male,9,Technology,8045,Poor,Medium,Average,1,Yes,59,High School,Single,3,Entry,Small,68,No,No,No,Poor,Low,Left
61811,55,Female,24,Media,5311,Poor,Medium,Average,0,Yes,68,Master’s Degree,Divorced,1,Senior,Large,86,Yes,No,No,Good,Medium,Stayed
28852,56,Female,48,Media,5964,Poor,High,Average,0,No,18,Associate Degree,Married,0,Entry,Small,82,No,No,No,Good,Low,Left
72134,43,Male,13,Media,4910,Poor,Medium,Average,0,No,76,Master’s Degree,Divorced,0,Mid,Medium,20,Yes,No,No,Good,Medium,Stayed
9425,52,Male,6,Healthcare,9380,Poor,Medium,Average,3,No,47,Bachelor’s Degree,Married,3,Mid,Large,30,Yes,No,No,Good,Medium,Stayed
45585,51,Female,39,Technology,8084,Excellent,High,Average,0,No,2,Bachelor’s Degree,Single,1,Entry,Small,109,No,No,No,Poor,High,Left
48224,31,Male,20,Education,5690,Good,Medium,Low,2,No,13,High School,Single,4,Senior,Medium,24,Yes,No,No,Good,Low,Stayed
50037,44,Male,16,Technology,7018,Poor,Low,Average,0,No,16,Bachelor’s Degree,Divorced,2,Entry,Medium,58,No,No,Yes,Fair,Low,Left
67720,58,Male,17,Finance,6450,Fair,Low,Average,2,No,69,High School,Single,2,Entry,Small,55,No,No,No,Poor,Medium,Left
64764,58,Female,7,Education,2044,Fair,Very High,Below Average,1,No,11,Associate Degree,Single,2,Entry,Large,45,Yes,No,No,Poor,Low,Left
71017,49,Male,31,Finance,8862,Fair,High,Average,2,Yes,78,Associate Degree,Single,3,Mid,Medium,98,No,No,No,Good,Low,Left
71744,34,Female,26,Education,3807,Fair,High,Below Average,1,No,96,Master’s Degree,Married,0,Entry,Small,93,Yes,No,No,Good,Medium,Stayed
3336,55,Female,46,Finance,7311,Fair,Very High,Average,0,Yes,40,Bachelor’s Degree,Married,2,Entry,Large,63,No,No,No,Good,Low,Stayed
5498,56,Female,45,Healthcare,8498,Good,High,Average,1,Yes,57,Bachelor’s Degree,Married,0,Mid,Small,113,No,No,No,Excellent,Low,Stayed
42032,29,Male,7,Finance,7510,Good,High,Average,2,Yes,74,Associate Degree,Single,0,Entry,Medium,17,Yes,No,No,Good,Medium,Left
58191,46,Male,5,Finance,9698,Good,High,Below Average,2,Yes,13,Bachelor’s Degree,Single,1,Entry,Medium,71,No,No,No,Excellent,High,Left
35770,18,Male,9,Technology,7800,Good,Medium,Average,2,Yes,91,High School,Married,0,Mid,Medium,82,No,No,No,Fair,Medium,Stayed
64497,48,Male,16,Education,4549,Fair,Medium,Average,2,No,86,Associate Degree,Single,1,Mid,Small,69,No,No,No,Good,Low,Stayed
68083,43,Female,11,Healthcare,7746,Fair,Low,Below Average,1,Yes,54,High School,Married,0,Mid,Medium,27,Yes,No,No,Good,Low,Left
41924,40,Male,7,Technology,8410,Good,Low,Average,1,No,26,High School,Married,0,Entry,Medium,58,No,No,Yes,Good,Medium,Stayed
57687,24,Male,4,Media,5891,Good,High,Average,0,No,77,Master’s Degree,Married,3,Mid,Large,11,No,No,No,Good,Very High,Stayed
13973,46,Male,2,Healthcare,8682,Fair,Medium,Average,0,Yes,17,High School,Married,0,Entry,Small,26,No,No,No,Good,High,Left
53717,44,Male,3,Media,6038,Excellent,Very High,Average,0,Yes,84,Bachelor’s Degree,Married,0,Mid,Medium,38,No,No,Yes,Excellent,Low,Stayed
21551,42,Female,2,Media,5217,Fair,High,Average,1,No,71,Bachelor’s Degree,Single,2,Mid,Medium,7,No,No,No,Poor,Medium,Left
73011,35,Male,1,Technology,8141,Fair,High,Average,1,No,25,PhD,Married,2,Senior,Medium,73,No,No,No,Poor,High,Stayed
48454,28,Female,7,Education,4673,Good,Medium,Average,0,Yes,87,High School,Single,1,Mid,Large,43,No,No,No,Fair,Very High,Left
13111,28,Female,2,Technology,9447,Good,High,Low,0,No,78,PhD,Married,4,Senior,Small,15,No,No,No,Good,Medium,Stayed
65535,48,Female,23,Healthcare,10071,Good,Medium,High,0,No,48,Bachelor’s Degree,Married,2,Senior,Large,73,No,No,No,Good,High,Stayed
26483,58,Male,4,Media,5208,Good,High,Average,0,No,51,Bachelor’s Degree,Divorced,0,Entry,Medium,20,No,No,No,Poor,High,Stayed
48933,57,Female,13,Education,4190,Poor,High,Below Average,2,No,9,Master’s Degree,Married,0,Mid,Medium,85,No,No,Yes,Good,Medium,Stayed
25360,38,Female,15,Education,4416,Good,Medium,Average,0,Yes,68,Master’s Degree,Divorced,3,Entry,Large,43,No,No,No,Good,Low,Left
29668,51,Male,20,Healthcare,9565,Fair,Medium,Average,2,Yes,99,High School,Divorced,2,Mid,Large,72,No,No,No,Good,High,Stayed
61767,44,Female,32,Healthcare,7153,Good,Medium,Average,0,No,92,High School,Single,2,Mid,Medium,73,No,No,No,Good,Low,Left
66747,39,Female,23,Healthcare,9281,Excellent,Medium,Average,2,No,13,Associate Degree,Single,3,Mid,Medium,94,No,No,No,Good,Medium,Left
72771,47,Male,6,Media,6109,Good,High,Average,1,No,70,High School,Single,0,Entry,Medium,38,No,No,No,Poor,Low,Left
59236,53,Female,37,Education,5008,Good,High,Average,0,No,43,Master’s Degree,Single,1,Entry,Large,48,No,No,No,Poor,Medium,Left
10987,42,Female,13,Media,6523,Fair,High,High,1,No,27,Master’s Degree,Divorced,2,Entry,Small,20,Yes,No,No,Good,Low,Stayed
57860,58,Female,17,Healthcare,5873,Good,Very High,Average,3,No,25,Master’s Degree,Married,3,Senior,Small,18,No,No,No,Good,High,Stayed
67341,47,Female,38,Healthcare,8076,Fair,Medium,Below Average,0,No,83,Bachelor’s Degree,Married,2,Entry,Medium,98,No,No,No,Poor,High,Left
20553,52,Male,38,Healthcare,7165,Good,High,Average,1,Yes,91,Master’s Degree,Married,4,Entry,Medium,73,No,No,No,Good,High,Stayed
32293,52,Male,33,Education,5563,Excellent,Medium,Below Average,0,No,80,Bachelor’s Degree,Married,0,Entry,Medium,71,No,No,No,Good,Low,Stayed
31212,56,Female,39,Media,5170,Fair,Very High,Below Average,4,No,23,Bachelor’s Degree,Divorced,1,Entry,Small,98,No,No,No,Fair,Medium,Left
10063,27,Male,15,Technology,10652,Good,High,Average,0,No,74,High School,Married,4,Entry,Medium,20,No,No,No,Good,Low,Left
10686,21,Male,11,Technology,8967,Poor,Very High,Average,0,Yes,95,High School,Married,1,Mid,Small,26,No,No,No,Good,Low,Left
6096,31,Male,4,Education,3125,Good,Very High,High,1,No,19,Associate Degree,Married,0,Mid,Small,23,No,No,Yes,Poor,Low,Left
38652,35,Male,5,Education,4916,Poor,High,Average,0,No,25,Bachelor’s Degree,Single,3,Entry,Large,22,Yes,No,Yes,Good,Low,Left
31027,50,Female,16,Technology,8946,Excellent,Very High,Average,3,No,9,Master’s Degree,Single,4,Mid,Medium,37,No,No,Yes,Good,Medium,Left
38708,41,Male,27,Healthcare,8693,Excellent,High,Average,1,No,25,Bachelor’s Degree,Married,3,Senior,Small,81,Yes,No,Yes,Poor,Low,Stayed
19271,51,Male,25,Technology,8669,Excellent,Medium,High,2,Yes,42,Bachelor’s Degree,Divorced,1,Entry,Medium,59,No,No,No,Poor,Low,Left
53790,24,Male,2,Healthcare,8136,Fair,High,Average,1,Yes,82,Bachelor’s Degree,Married,1,Mid,Small,44,No,No,No,Good,High,Left
25834,31,Male,8,Technology,10300,Poor,High,Average,0,No,54,Master’s Degree,Single,2,Senior,Small,24,No,No,No,Good,Medium,Stayed
73132,24,Male,4,Technology,11653,Fair,Medium,Average,0,No,50,PhD,Married,3,Mid,Small,18,No,No,No,Fair,Low,Left
64862,36,Female,27,Education,4955,Fair,High,High,1,No,12,Master’s Degree,Married,0,Senior,Medium,101,No,No,No,Fair,Low,Stayed
36247,28,Female,13,Education,4693,Excellent,High,Average,4,No,12,Bachelor’s Degree,Single,0,Mid,Medium,43,No,No,No,Excellent,Medium,Stayed
69651,27,Female,7,Technology,10249,Fair,Very High,Below Average,0,Yes,41,Master’s Degree,Single,0,Mid,Medium,11,No,No,Yes,Fair,Medium,Left
8668,30,Female,4,Education,4426,Good,High,Below Average,0,Yes,90,Master’s Degree,Married,0,Entry,Small,52,No,No,Yes,Good,Low,Left
54523,28,Female,13,Finance,8685,Fair,Very High,Low,2,Yes,44,Associate Degree,Married,4,Mid,Small,60,No,No,No,Good,Medium,Left
73005,58,Female,8,Healthcare,7647,Poor,Medium,High,0,No,87,High School,Married,0,Entry,Small,69,No,No,No,Good,Medium,Left
9768,18,Male,10,Technology,9907,Fair,High,Below Average,1,Yes,69,Bachelor’s Degree,Married,0,Mid,Medium,19,No,No,No,Good,Low,Left
50801,20,Male,4,Media,6163,Poor,High,High,0,No,59,Bachelor’s Degree,Married,3,Mid,Medium,18,No,No,No,Fair,Medium,Left
6949,34,Female,2,Healthcare,8382,Fair,Medium,Average,2,Yes,86,Associate Degree,Divorced,0,Mid,Medium,42,No,No,No,Good,Very High,Stayed
39013,31,Female,12,Education,4811,Fair,Medium,Below Average,2,No,64,High School,Divorced,0,Mid,Large,19,No,No,No,Good,High,Left
14770,24,Female,4,Technology,12143,Fair,High,Average,1,No,4,High School,Single,0,Mid,Medium,12,No,No,No,Good,Medium,Stayed
7539,21,Female,8,Technology,10208,Good,Low,Average,2,Yes,93,Master’s Degree,Single,1,Senior,Medium,61,No,No,No,Poor,Medium,Left
1732,49,Male,19,Technology,8760,Fair,High,Average,1,No,53,Associate Degree,Divorced,3,Mid,Medium,37,No,No,No,Good,Medium,Left
11119,21,Male,2,Technology,10114,Good,Medium,Average,1,No,44,High School,Married,1,Senior,Large,60,No,No,No,Excellent,Medium,Stayed
52600,35,Female,20,Media,5136,Good,High,Below Average,3,No,76,Associate Degree,Single,2,Senior,Small,71,No,No,Yes,Poor,Low,Stayed
58022,52,Male,4,Technology,9621,Fair,High,Average,1,No,9,PhD,Married,2,Entry,Medium,35,No,No,No,Good,Low,Stayed
8677,55,Male,40,Technology,7082,Poor,Low,Average,3,No,71,High School,Single,2,Entry,Small,90,No,No,Yes,Good,Medium,Stayed
35204,20,Female,2,Healthcare,7796,Good,High,Average,0,No,37,Bachelor’s Degree,Single,4,Entry,Small,76,No,No,No,Poor,Low,Left
4347,53,Female,9,Media,5524,Fair,Medium,High,1,No,26,Associate Degree,Divorced,0,Mid,Large,68,No,No,No,Excellent,Low,Left
28746,38,Male,19,Finance,3603,Good,Low,High,1,No,15,Bachelor’s Degree,Married,0,Entry,Medium,23,Yes,No,No,Poor,Medium,Stayed
4529,43,Male,30,Healthcare,8081,Good,Very High,Below Average,1,Yes,16,Associate Degree,Married,3,Entry,Small,54,No,No,Yes,Good,High,Stayed
14193,26,Female,11,Education,5541,Excellent,Very High,Average,1,No,53,Bachelor’s Degree,Married,1,Senior,Medium,67,No,No,No,Good,Low,Stayed
41055,20,Female,7,Technology,8185,Good,High,Low,1,Yes,59,Bachelor’s Degree,Married,0,Entry,Small,78,No,No,No,Excellent,Low,Left
37799,29,Male,2,Media,6331,Good,Medium,Average,0,Yes,53,Master’s Degree,Married,1,Senior,Large,11,No,No,No,Good,Medium,Stayed
70350,41,Male,19,Technology,9587,Poor,Very High,Average,2,No,4,Bachelor’s Degree,Single,1,Mid,Small,32,No,No,No,Fair,Medium,Left
44635,38,Female,9,Education,5068,Fair,Medium,Average,1,No,50,Associate Degree,Married,0,Mid,Medium,56,Yes,No,Yes,Fair,Medium,Stayed
4985,43,Female,8,Healthcare,8882,Poor,Medium,Low,1,Yes,45,Associate Degree,Divorced,1,Entry,Medium,81,Yes,No,No,Good,Low,Left
62353,43,Female,20,Education,3235,Poor,Low,Below Average,2,Yes,42,High School,Married,2,Entry,Small,67,No,No,No,Good,Low,Left
26547,43,Female,34,Education,4072,Good,Very High,High,1,No,96,High School,Married,1,Mid,Medium,67,No,No,No,Good,Medium,Stayed
51803,55,Male,38,Education,5689,Good,Low,Below Average,0,No,86,High School,Single,2,Mid,Medium,73,No,No,No,Good,Low,Left
14318,53,Male,27,Healthcare,8762,Excellent,High,Average,1,No,78,Master’s Degree,Single,1,Entry,Medium,32,No,No,No,Excellent,Medium,Left
30265,55,Female,18,Technology,9140,Good,High,Below Average,2,Yes,21,Master’s Degree,Divorced,1,Entry,Medium,57,No,No,No,Good,Medium,Stayed
